Geneid,nodule_al_uniq,root_al_uniq,nodule_almult,root_almult
gene:GLYMA_04G078400,197,89,233,122
gene:GLYMA_04G078500,13,21,88,131
gene:GLYMA_04G078600,15,40,31,60
gene:GLYMA_04G078700,31,17,45,24
gene:GLYMA_04G078800,3,6,4,7
gene:GLYMA_04G0789002,2,2,13,18
gene:GLYMA_04G079000,0,5,0,6
gene:GLYMA_04G0789001,53,30,66,44
gene:GLYMA_04G0791002,0,0,0,1
gene:GLYMA_04G0791001,5,2,5,2
gene:GLYMA_04G079200,5199,248,5417,264
gene:GLYMA_04G079300,0,6,0,6
gene:GLYMA_04G079400,11,27,15,36
gene:GLYMA_04G079500,0,0,1,1
gene:GLYMA_04G079600,200,694,253,876
gene:GLYMA_04G079700,11,23,33,27
gene:GLYMA_04G079800,117,179,224,244
gene:ENSRNA049760773,0,0,0,0
gene:GLYMA_04G079900,38,19,47,23
gene:GLYMA_04G080000,50,44,91,121
gene:GLYMA_04G080100,0,9,4,12
gene:GLYMA_04G080200,110,118,242,277
gene:GLYMA_04G080300,38,76,72,257
gene:GLYMA_04G080400,116,179,162,244
gene:GLYMA_04G080500,96,139,139,190
gene:GLYMA_04G080600,11,100,28,147
gene:GLYMA_04G080700,133,208,489,581
gene:GLYMA_04G080800,389,305,573,452
gene:GLYMA_04G080900,51,41,77,62
gene:GLYMA_04G081000,0,0,0,0
gene:GLYMA_04G081100,60,88,99,123
gene:GLYMA_04G081200,170,175,190,215
gene:GLYMA_04G081300,1,4,1,4
gene:GLYMA_04G081400,10,23,65,75
gene:GLYMA_04G081500,0,0,1,10
gene:GLYMA_04G081600,31,0,42,5
gene:GLYMA_04G081700,7,2,9,6
gene:GLYMA_04G081800,50,47,91,74
gene:GLYMA_04G081900,91,58,103,68
gene:GLYMA_04G082000,118,157,250,350
gene:GLYMA_04G082100,17,27,22,33
gene:GLYMA_04G082200,86,198,95,204
gene:GLYMA_04G082300,0,0,0,0
gene:GLYMA_04G082400,0,0,0,0
gene:GLYMA_04G082500,15,11,44,47
gene:GLYMA_04G0826002,0,0,13,2
gene:GLYMA_04G0826001,0,1,6,1
gene:GLYMA_04G082700,8,29,8,30
gene:GLYMA_04G082800,4,25,4,26
gene:GLYMA_04G082900,57,142,62,170
gene:GLYMA_04G083000,2,16,5,28
gene:GLYMA_04G083100,0,0,0,2
gene:GLYMA_04G083200,71,2508,112,4170
gene:GLYMA_04G083300,0,0,0,0
gene:GLYMA_04G083400,0,0,0,2
gene:GLYMA_04G083500,0,0,0,0
gene:GLYMA_04G083600,0,0,0,3
gene:GLYMA_04G083700,0,0,1,8
gene:GLYMA_04G083800,15,35,16,36
gene:GLYMA_04G083900,62,43,89,57
gene:GLYMA_04G084000,52,55,62,73
gene:GLYMA_04G084100,36,304,51,430
gene:GLYMA_04G084200,4,7,8,7
gene:GLYMA_04G0843002,44,86,64,152
gene:GLYMA_04G0843001,39,48,56,75
gene:GLYMA_04G084400,190,131,210,141
gene:GLYMA_04G084500,0,4,1,20
gene:GLYMA_04G084600,0,0,2,1
gene:GLYMA_04G084700,0,1,0,2
gene:GLYMA_04G084800,146,56,184,81
gene:GLYMA_04G084900,6,106,11,130
gene:GLYMA_04G085000,14,222,26,353
gene:GLYMA_04G085100,0,0,0,0
gene:GLYMA_04G085200,33,170,39,221
gene:GLYMA_04G085300,0,0,0,0
gene:GLYMA_04G085400,0,0,0,0
gene:GLYMA_04G085500,28,168,94,352
gene:GLYMA_04G085600,0,2,0,3
gene:GLYMA_04G085700,0,0,0,0
gene:GLYMA_04G085800,0,20,0,31
gene:GLYMA_04G085900,27,43,57,116
gene:GLYMA_04G086200,33,19,53,29
gene:GLYMA_04G086000,26,39,55,122
gene:GLYMA_04G086100,0,4,0,4
gene:GLYMA_04G086300,5,151,14,223
gene:GLYMA_04G086400,132,100,156,116
gene:GLYMA_04G086500,32,23,61,45
gene:GLYMA_04G086600,0,12,2,14
gene:GLYMA_04G086700,3,6,3,6
gene:GLYMA_04G086800,202,232,411,503
gene:GLYMA_04G086900,212,79,434,264
gene:GLYMA_04G087000,25,5,55,28
gene:GLYMA_04G087100,14,28,29,91
gene:GLYMA_04G087200,136,55,229,120
gene:GLYMA_04G087300,532,338,1244,931
gene:GLYMA_04G087400,1,21,3,30
gene:GLYMA_04G087500,1,0,1,0
gene:GLYMA_04G087600,0,0,1,1
gene:GLYMA_04G087700,68,82,96,158
gene:GLYMA_04G087800,388,158,469,215
gene:GLYMA_04G087900,0,0,0,0
gene:GLYMA_04G088000,348,40,471,53
gene:GLYMA_04G088100,69,96,112,211
gene:GLYMA_04G088200,0,234,1,375
gene:GLYMA_04G088300,6,28,7,47
gene:GLYMA_04G088400,66,37,88,48
gene:GLYMA_04G088500,451,1904,623,2457
gene:GLYMA_04G088600,5,9,9,10
gene:GLYMA_04G088700,46,253,54,318
gene:GLYMA_04G088800,72,208,134,366
gene:GLYMA_04G088900,0,0,4,1
gene:GLYMA_04G089000,1,0,4,2
gene:GLYMA_04G089100,0,0,0,0
gene:GLYMA_04G089200,18,8,29,11
gene:GLYMA_04G0893002,5,7,7,7
gene:GLYMA_04G0893001,8,8,16,18
gene:GLYMA_04G089400,65,65,97,87
gene:GLYMA_04G089500,0,3,0,3
gene:GLYMA_04G089600,289,378,714,544
gene:GLYMA_04G089700,55,708,59,788
gene:GLYMA_04G089800,160,96,194,134
gene:GLYMA_04G089900,60,176,212,286
gene:GLYMA_04G090000,6,324,9,388
gene:GLYMA_04G090100,23,4,84,22
gene:GLYMA_04G090200,44,0,51,0
gene:GLYMA_04G090300,39,87,130,128
gene:GLYMA_04G090400,177,88,215,132
gene:GLYMA_04G090500,39,65,52,91
gene:GLYMA_04G090600,0,1,0,1
gene:GLYMA_04G090700,0,0,0,0
gene:GLYMA_04G090800,0,0,0,0
gene:GLYMA_04G090900,15,10,19,13
gene:GLYMA_04G091000,0,0,0,0
gene:GLYMA_04G091100,0,0,11,11
gene:GLYMA_04G091200,1,6,4,18
gene:GLYMA_04G091300,14,24,18,29
gene:GLYMA_04G091400,5,32,5,33
gene:GLYMA_04G091500,28,69,31,73
gene:GLYMA_04G091600,54,19,75,25
gene:GLYMA_04G091700,651,493,972,632
gene:GLYMA_04G091800,6413,946,7277,1180
gene:GLYMA_04G091900,8,15,9,15
gene:GLYMA_04G092000,2,2,2,2
gene:GLYMA_04G092100,268,16,311,28
gene:GLYMA_04G092200,7,14,7,24
gene:GLYMA_04G092300,69,156,135,243
gene:GLYMA_04G092400,288,769,412,1228
gene:GLYMA_04G092500,0,0,9,5
gene:GLYMA_04G092600,620,951,1246,1268
gene:GLYMA_04G092700,93,149,193,214
gene:GLYMA_04G092800,52,24,76,46
gene:GLYMA_04G092900,20,87,51,210
gene:GLYMA_04G093000,0,0,0,0
gene:GLYMA_04G093100,168,89,200,141
gene:GLYMA_04G093200,13,36,16,51
gene:GLYMA_04G093300,0,0,0,5
gene:GLYMA_04G093400,216,170,361,287
gene:GLYMA_04G093500,31,140,82,219
gene:GLYMA_04G093600,206,337,228,364
gene:GLYMA_04G093700,1,1,1,1
gene:GLYMA_04G093800,67,67,102,111
gene:GLYMA_04G093900,0,0,0,3
gene:GLYMA_04G094000,33,55,34,66
gene:GLYMA_04G094100,22,9,30,22
gene:GLYMA_04G094200,0,1,4,4
gene:GLYMA_04G094300,21,19,36,35
gene:GLYMA_04G094400,2,7,3,10
gene:GLYMA_04G094500,88,113,161,208
gene:GLYMA_04G094600,310,182,398,228
gene:GLYMA_04G094700,1,1,2,3
gene:GLYMA_04G094800,0,0,0,0
gene:GLYMA_04G094900,12,6,23,17
gene:GLYMA_04G095000,0,2,3,3
gene:GLYMA_04G095100,0,0,1,0
gene:GLYMA_04G095200,2,7,3,11
gene:GLYMA_04G095300,25,47,69,100
gene:GLYMA_04G095400,0,1,1,2
gene:GLYMA_04G095500,132,171,215,387
gene:GLYMA_04G095600,12,0,12,0
gene:GLYMA_04G095700,39,63,72,100
gene:GLYMA_04G095800,28,73,55,116
gene:GLYMA_04G095900,88,228,123,280
gene:GLYMA_04G096000,1,8,1,14
gene:GLYMA_04G096100,103,246,248,482
gene:GLYMA_04G096200,130,84,412,214
gene:GLYMA_04G096300,59,79,92,126
gene:GLYMA_04G096400,0,0,3,1
gene:GLYMA_04G0965002,0,3,0,3
gene:GLYMA_04G0965001,0,0,0,0
gene:GLYMA_04G096600,101,203,226,421
gene:GLYMA_04G096700,17,32,43,47
gene:GLYMA_04G096800,98,91,126,107
gene:GLYMA_04G096900,411,572,742,1140
gene:GLYMA_04G097000,6,3,9,11
gene:GLYMA_04G097100,68,59,153,99
gene:GLYMA_04G097200,8,19,8,20
gene:GLYMA_04G097300,0,0,0,0
gene:GLYMA_04G097400,4,8,6,8
gene:GLYMA_04G097500,0,15,10,27
gene:GLYMA_04G097600,0,0,0,0
gene:GLYMA_04G097700,57,61,58,63
gene:GLYMA_04G097800,1,3,1,3
gene:GLYMA_04G097900,0,3,0,3
gene:GLYMA_04G098000,70,39,85,50
gene:GLYMA_04G098100,0,51,0,53
gene:GLYMA_04G098200,0,0,0,0
gene:GLYMA_04G098300,0,0,1,3
gene:GLYMA_04G098400,196,106,298,137
gene:GLYMA_04G098500,16,3,24,7
gene:GLYMA_04G098600,3,12,8,13
gene:GLYMA_04G098700,0,0,2,2
gene:GLYMA_04G098800,8,51,11,66
gene:GLYMA_04G098900,50,67,96,113
gene:GLYMA_04G099000,12,17,14,22
gene:GLYMA_04G099100,20,18,25,19
gene:GLYMA_04G099200,2,27,5,30
gene:GLYMA_04G099300,1,3,2,8
gene:GLYMA_04G099400,16,36,18,37
gene:GLYMA_04G099500,1,1,249,1016
gene:GLYMA_04G099600,34,100,57,141
gene:GLYMA_04G099700,0,0,0,0
gene:GLYMA_04G099800,1,4,1,4
gene:GLYMA_04G099900,436,599,1104,1351
gene:GLYMA_04G100000,0,0,0,0
gene:GLYMA_04G100100,362,70,536,188
gene:GLYMA_04G100200,52,0,63,0
gene:GLYMA_04G100300,505,87,786,114
gene:GLYMA_04G100400,381,410,753,552
gene:GLYMA_04G100500,0,3,0,10
gene:GLYMA_04G100600,0,68,1,119
gene:GLYMA_04G100700,13,87,26,121
gene:GLYMA_04G100800,0,0,0,0
gene:GLYMA_04G100900,78,20,88,25
gene:ENSRNA049760738,0,0,0,0
gene:GLYMA_04G101000,179,290,218,380
gene:GLYMA_04G101100,139,140,197,200
gene:GLYMA_04G101200,26,31,40,39
gene:GLYMA_04G101300,106,146,169,218
gene:GLYMA_04G101400,30,34,59,45
gene:GLYMA_04G101500,1,3,10,11
gene:GLYMA_04G101600,0,0,0,0
gene:GLYMA_04G101700,0,0,0,0
gene:GLYMA_04G101800,0,0,11,11
gene:GLYMA_04G101900,12,49,23,113
gene:GLYMA_04G102000,0,0,0,0
gene:GLYMA_04G102100,0,0,0,0
gene:GLYMA_04G102200,9,1,9,1
gene:GLYMA_04G102300,22,41,37,47
gene:GLYMA_04G102400,0,0,0,0
gene:GLYMA_04G102500,0,0,0,0
gene:GLYMA_04G102600,9,493,12,573
gene:GLYMA_04G102700,7,149,9,258
gene:GLYMA_04G102800,0,9,0,19
gene:GLYMA_04G102900,0,0,0,0
gene:GLYMA_04G103000,112,259,213,472
gene:GLYMA_04G103100,89,49,103,51
gene:GLYMA_04G103200,0,1,7,13
gene:GLYMA_04G103300,2,6,14,28
gene:GLYMA_04G103400,106,202,149,309
gene:GLYMA_04G103500,0,82,0,94
gene:GLYMA_04G103600,12,162,33,259
gene:GLYMA_04G103700,0,0,3,0
gene:GLYMA_04G103800,0,0,0,0
gene:GLYMA_04G103900,1340,967,1605,1283
gene:GLYMA_04G104000,1,0,1,0
gene:GLYMA_04G104100,0,0,0,0
gene:GLYMA_04G104200,9,95,17,115
gene:GLYMA_04G104300,0,0,0,0
gene:GLYMA_04G104400,3,2,3,2
gene:GLYMA_04G104500,3,12,8,79
gene:GLYMA_04G104600,596,942,877,1485
gene:GLYMA_04G104700,0,0,1,4
gene:GLYMA_04G104800,17,80,23,103
gene:GLYMA_04G104900,63,1093,143,1981
gene:GLYMA_04G105000,27,36,34,41
gene:GLYMA_04G105100,21,9,23,9
gene:GLYMA_04G105200,0,1,3,5
gene:GLYMA_04G105300,0,0,0,0
gene:GLYMA_04G105400,0,0,58,63
gene:GLYMA_04G105500,1,0,397,444
gene:GLYMA_04G105600,0,0,0,2
gene:GLYMA_04G105700,0,0,43,13
gene:GLYMA_04G105800,0,0,0,1
gene:GLYMA_04G105900,0,0,644,808
gene:GLYMA_04G106000,0,0,4,5
gene:GLYMA_04G106100,0,0,0,0
gene:GLYMA_04G106200,0,0,0,5
gene:GLYMA_04G106300,0,0,18,27
gene:GLYMA_04G106400,0,1,1,1
gene:GLYMA_04G106500,0,0,7,29
gene:GLYMA_04G106600,0,0,0,0
gene:GLYMA_04G106700,0,0,0,0
gene:GLYMA_04G106800,0,0,0,0
gene:GLYMA_04G106900,0,0,0,0
gene:GLYMA_04G107000,0,0,1,5
gene:GLYMA_04G107100,14,44,31,78
gene:GLYMA_04G107200,0,0,0,0
gene:GLYMA_04G107300,36,42,51,61
gene:GLYMA_04G107400,223,201,259,217
gene:GLYMA_04G107500,11,20,24,72
gene:GLYMA_04G107600,0,0,0,1
gene:GLYMA_04G107700,3,0,3,0
gene:GLYMA_04G107800,4,0,5,0
gene:GLYMA_04G107900,103,287,202,428
gene:GLYMA_04G108000,30,16,36,17
gene:GLYMA_04G108100,72,93,127,154
gene:GLYMA_04G108200,1,2,1,2
gene:GLYMA_04G108300,0,0,20,26
gene:GLYMA_04G108400,0,1,0,2
gene:GLYMA_04G108500,11,0,11,0
gene:GLYMA_04G108600,0,0,4,14
gene:GLYMA_04G108700,8,2,8,2
gene:GLYMA_04G1088002,0,0,0,0
gene:GLYMA_04G1088001,0,0,0,0
gene:GLYMA_04G108900,0,0,5,8
gene:GLYMA_04G109000,47,52,48,53
gene:GLYMA_04G109100,0,2,0,14
gene:GLYMA_04G109200,0,6,0,7
gene:GLYMA_04G109300,0,0,1,3
gene:GLYMA_04G109400,17,0,38,2
gene:GLYMA_04G109500,58,3,105,25
gene:GLYMA_04G109600,14,1,17,13
gene:GLYMA_04G109700,9,2,47,39
gene:GLYMA_04G109800,1,1,16,4
gene:GLYMA_04G109900,0,0,0,0
gene:GLYMA_04G110000,0,0,0,0
gene:GLYMA_04G110100,0,0,0,0
gene:GLYMA_04G110200,0,0,1,0
gene:GLYMA_04G110300,3,10,6,35
gene:GLYMA_04G110400,6,0,6,2
gene:GLYMA_04G110500,12,20,20,28
gene:GLYMA_04G110600,7,1,8,1
gene:GLYMA_04G110700,105,156,105,158
gene:GLYMA_04G110800,3,5,220,395
gene:GLYMA_04G110900,15,18,39,46
gene:GLYMA_04G111000,120,356,142,428
gene:GLYMA_04G111100,0,0,0,0
gene:GLYMA_04G111200,55,37,93,77
gene:GLYMA_04G111300,0,64,0,119
gene:GLYMA_04G111400,5,8,6,8
gene:GLYMA_04G111500,91,125,917,815
gene:GLYMA_04G111600,39,22,70,49
gene:GLYMA_04G111700,16,6,44,15
gene:GLYMA_04G111800,0,0,0,0
gene:GLYMA_04G111900,379,91,530,233
gene:GLYMA_04G112000,0,0,0,0
gene:GLYMA_04G112100,0,0,349,39
gene:GLYMA_04G112200,0,0,6,1
gene:GLYMA_04G112300,43,48,103,93
gene:GLYMA_04G112400,0,1,1,1
gene:GLYMA_04G112500,68,315,74,323
gene:GLYMA_04G112600,107,84,109,85
gene:GLYMA_04G112700,55,44,56,44
gene:GLYMA_04G112800,2,3,2,3
gene:GLYMA_04G112900,8,9,10,14
gene:GLYMA_04G113000,16,40,23,53
gene:GLYMA_04G113100,0,0,0,16
gene:GLYMA_04G113200,0,0,0,0
gene:GLYMA_04G113300,13,0,16,4
gene:GLYMA_04G113400,4,0,6,1
gene:GLYMA_04G113500,0,0,0,1
gene:GLYMA_04G113600,0,0,0,0
gene:GLYMA_04G113700,46,103,72,155
gene:GLYMA_04G113800,2,2,3,2
gene:GLYMA_04G113900,0,0,0,0
gene:GLYMA_04G114000,0,0,0,0
gene:GLYMA_04G114100,8,20,9,37
gene:GLYMA_04G114200,1,7,1,7
gene:GLYMA_04G114300,536,424,593,491
gene:GLYMA_04G114400,0,0,0,0
gene:GLYMA_04G114500,0,0,0,0
gene:GLYMA_04G114600,0,0,0,0
gene:GLYMA_04G114700,0,0,0,0
gene:GLYMA_04G114800,63,89,120,138
gene:GLYMA_04G114900,0,3,21,23
gene:GLYMA_04G115000,0,0,1,0
gene:GLYMA_04G115100,0,0,3,0
gene:GLYMA_04G115200,0,0,0,0
gene:GLYMA_04G115300,2,2,2,2
gene:GLYMA_04G115400,0,0,1,3
gene:GLYMA_04G115500,62,99,86,139
gene:GLYMA_04G115600,4,8,7,12
gene:GLYMA_04G115700,27,83,47,116
gene:GLYMA_04G115800,0,0,3,5
gene:GLYMA_04G115900,53,88,102,126
gene:GLYMA_04G116000,0,0,0,0
gene:GLYMA_04G116100,0,0,0,0
gene:GLYMA_04G116200,0,0,7,15
gene:GLYMA_04G116300,0,0,0,0
gene:GLYMA_04G116400,0,0,0,0
gene:GLYMA_04G116500,275,368,600,698
gene:GLYMA_04G116600,0,0,0,0
gene:GLYMA_04G116700,182,89,418,181
gene:GLYMA_04G116800,0,1,0,1
gene:GLYMA_04G116900,0,0,0,0
gene:GLYMA_04G117000,0,0,0,0
gene:GLYMA_04G117100,0,1,0,1
gene:GLYMA_04G117200,0,0,0,0
gene:GLYMA_04G117300,0,0,0,0
gene:GLYMA_04G117400,33,52,39,61
gene:GLYMA_04G117500,0,2,0,2
gene:GLYMA_04G117600,1,1,32,31
gene:GLYMA_04G117700,3,4,4,6
gene:GLYMA_04G117800,4,11,4,12
gene:GLYMA_04G117900,2,6,7,7
gene:GLYMA_04G118000,0,0,0,0
gene:GLYMA_04G118100,0,0,0,0
gene:GLYMA_04G118200,0,0,0,0
gene:GLYMA_04G118300,0,0,0,0
gene:GLYMA_04G118400,0,0,0,0
gene:GLYMA_04G118500,0,0,0,0
gene:GLYMA_04G118600,0,0,0,0
gene:GLYMA_04G118700,4125,2126,4321,2194
gene:GLYMA_04G118800,1,3,1,3
gene:GLYMA_04G118900,0,26,0,30
gene:GLYMA_04G119000,0,0,0,0
gene:GLYMA_04G119100,0,16,0,19
gene:GLYMA_04G119200,0,0,0,0
gene:GLYMA_04G119300,0,2,2,2
gene:GLYMA_04G119400,0,0,4,1
gene:GLYMA_04G1195001,0,8,0,15
gene:GLYMA_04G119600,14,25,21,41
gene:GLYMA_04G119700,3,43,7,60
gene:GLYMA_04G119800,0,0,0,0
gene:GLYMA_04G119900,0,1,0,2
gene:GLYMA_04G120000,149,68,166,75
gene:GLYMA_04G120100,0,0,0,0
gene:GLYMA_04G120200,0,0,0,3
gene:GLYMA_04G120300,0,0,0,0
gene:GLYMA_04G120400,0,1,0,1
gene:GLYMA_04G120500,0,0,1,0
gene:GLYMA_04G120600,20,31,36,60
gene:GLYMA_04G120700,1,0,5,0
gene:GLYMA_04G120800,0,0,1,0
gene:GLYMA_04G120900,0,14,0,14
gene:GLYMA_04G121000,0,0,0,1
gene:GLYMA_04G121100,16,96,21,131
gene:GLYMA_04G121200,0,0,6,0
gene:GLYMA_04G121300,10,10,21,22
gene:GLYMA_04G121400,0,0,2,8
gene:GLYMA_04G121500,1,0,22,51
gene:GLYMA_04G121600,1,0,9,3
gene:GLYMA_04G121700,8,17,8,19
gene:GLYMA_04G121800,0,0,0,0
gene:GLYMA_04G121900,0,7,0,8
gene:GLYMA_04G122000,2,0,7,1
gene:GLYMA_04G122100,46,29,56,36
gene:GLYMA_04G122200,148,101,162,121
gene:GLYMA_04G122300,2,4,4,6
gene:GLYMA_04G122400,117,202,160,296
gene:GLYMA_04G122500,0,0,2,5
gene:GLYMA_04G122600,19,18,21,19
gene:GLYMA_04G122700,409,508,568,795
gene:GLYMA_04G122800,0,0,0,0
gene:GLYMA_04G122900,259,236,562,528
gene:GLYMA_04G123000,0,5,2,5
gene:GLYMA_04G123100,157,63,188,73
gene:GLYMA_04G123200,0,0,0,0
gene:GLYMA_04G123300,72,83,149,160
gene:GLYMA_04G123400,0,1,0,1
gene:GLYMA_04G123500,71,163,189,340
gene:GLYMA_04G123600,89,130,210,685
gene:GLYMA_04G123700,16,48,16,48
gene:GLYMA_04G123800,134,506,134,504
gene:GLYMA_04G123900,279,312,305,366
gene:GLYMA_04G124000,0,0,0,0
gene:GLYMA_04G124100,0,0,0,0
gene:GLYMA_04G124200,2,2,3,4
gene:GLYMA_04G124300,130,86,239,192
gene:GLYMA_04G124400,0,0,0,0
gene:GLYMA_04G124500,0,5,1,6
gene:GLYMA_04G124600,0,0,0,0
gene:GLYMA_04G124700,0,0,0,0
gene:GLYMA_04G124800,9,3,16,18
gene:GLYMA_04G124900,5,0,6,2
gene:GLYMA_04G125000,0,1,0,1
gene:GLYMA_04G125100,0,0,6,24
gene:GLYMA_04G125200,0,0,0,4
gene:GLYMA_04G125300,0,0,1,0
gene:GLYMA_04G125400,0,0,0,0
gene:GLYMA_04G125500,162,107,165,117
gene:GLYMA_04G125600,29,41,42,58
gene:GLYMA_04G125700,1,0,1,0
gene:GLYMA_04G125800,66,60,116,113
gene:GLYMA_04G125900,0,0,1,0
gene:GLYMA_04G126000,1,0,3,2
gene:GLYMA_04G126100,10,2,13,2
gene:GLYMA_04G126200,0,1,89,70
gene:GLYMA_04G126300,0,0,12,19
gene:GLYMA_04G126400,1,5,1,5
gene:GLYMA_04G126500,1,0,8,42
gene:GLYMA_04G126600,20,17,30,27
gene:GLYMA_04G126700,0,0,7,3
gene:GLYMA_04G126800,0,0,8,15
gene:GLYMA_04G126900,0,1,192,31
gene:GLYMA_04G127000,0,0,0,0
gene:GLYMA_04G127100,3,11,3,12
gene:GLYMA_04G127200,1,3,1,3
gene:GLYMA_04G127300,0,0,1,25
gene:GLYMA_04G127400,1,1,2,1
gene:GLYMA_04G127500,0,1,0,1
gene:GLYMA_04G127600,0,0,0,0
gene:GLYMA_04G127700,0,0,0,0
gene:GLYMA_04G127800,0,0,0,0
gene:GLYMA_04G127900,57,40,301,136
gene:GLYMA_04G128000,0,0,0,0
gene:GLYMA_04G128100,7,32,8,34
gene:GLYMA_04G128200,0,0,28,58
gene:GLYMA_04G128300,0,0,34,86
gene:GLYMA_04G128400,23,38,33,47
gene:GLYMA_04G128500,0,0,0,0
gene:GLYMA_04G128600,0,0,0,2
gene:GLYMA_04G128700,75,26,89,32
gene:GLYMA_04G128800,186,198,283,356
gene:GLYMA_04G128900,0,0,0,0
gene:GLYMA_04G129000,17,71,26,101
gene:GLYMA_04G129100,5,1,5,1
gene:GLYMA_04G129200,25,29,40,57
gene:GLYMA_04G129300,0,0,0,0
gene:GLYMA_04G129400,0,0,29,23
gene:GLYMA_04G129500,6,16,23,29
gene:GLYMA_04G129600,0,0,1,0
gene:GLYMA_04G129700,0,12,0,12
gene:GLYMA_04G129800,0,1,19,29
gene:GLYMA_04G129900,1,10,1,11
gene:GLYMA_04G130000,0,0,0,0
gene:GLYMA_04G130100,0,12,1,17
gene:GLYMA_04G130200,55,27,56,27
gene:GLYMA_04G130300,92,73,154,167
gene:GLYMA_04G130400,0,0,0,1
gene:GLYMA_04G130500,43,84,152,256
gene:GLYMA_04G130600,0,0,1,3
gene:GLYMA_04G130700,0,0,0,0
gene:GLYMA_04G130800,0,0,0,0
gene:GLYMA_04G130900,85,33,132,41
gene:GLYMA_04G131000,8,3,9,8
gene:GLYMA_04G131100,2,0,2,0
gene:GLYMA_04G131200,0,0,0,0
gene:GLYMA_04G131300,0,0,1,9
gene:GLYMA_04G131400,0,0,27,52
gene:GLYMA_04G131500,0,0,0,0
gene:GLYMA_04G131600,0,1,32,46
gene:GLYMA_04G131700,124,85,160,120
gene:GLYMA_04G131800,425,269,522,341
gene:GLYMA_04G131900,0,0,0,0
gene:GLYMA_04G132000,14,5,17,12
gene:GLYMA_04G132100,0,0,1,1
gene:GLYMA_04G132200,0,1,0,1
gene:GLYMA_04G132300,44,32,51,38
gene:GLYMA_04G132400,0,0,1,3
gene:GLYMA_04G132500,0,0,0,0
gene:GLYMA_04G132600,0,0,0,0
gene:GLYMA_04G132700,4,35,5,44
gene:GLYMA_04G132800,0,0,0,0
gene:GLYMA_04G132900,724,812,814,988
gene:GLYMA_04G133000,1,1,1,1
gene:GLYMA_04G1331002,1038,107,1975,247
gene:GLYMA_04G1331001,366,27,383,30
gene:GLYMA_04G133200,4,0,4,0
gene:GLYMA_04G133300,0,0,0,3
gene:GLYMA_04G133400,1,3,9,68
gene:GLYMA_04G133500,1,0,1,0
gene:GLYMA_04G133600,0,0,1,0
gene:GLYMA_04G133700,0,6,2,7
gene:GLYMA_04G133800,269,246,277,259
gene:GLYMA_04G133900,43,42,55,55
gene:GLYMA_04G134000,0,0,0,0
gene:GLYMA_04G134100,0,1,5,5
gene:GLYMA_04G134200,3,14,3,14
gene:GLYMA_04G134300,48,31,119,93
gene:GLYMA_04G134400,0,0,0,0
gene:GLYMA_04G134500,0,0,0,0
gene:GLYMA_04G134600,0,0,0,0
gene:GLYMA_04G134700,119,135,270,349
gene:GLYMA_04G134800,247,322,384,552
gene:GLYMA_04G134900,423,155,902,575
gene:GLYMA_04G135000,7,4,28,36
gene:GLYMA_04G135100,0,0,0,0
gene:GLYMA_04G135200,13,24,16,26
gene:GLYMA_04G135300,51,18,54,20
gene:GLYMA_04G135400,22,46,44,78
gene:GLYMA_04G135500,0,0,34,0
gene:GLYMA_04G135600,0,0,14,21
gene:GLYMA_04G135700,88,86,88,87
gene:GLYMA_04G135800,1,7,1,7
gene:GLYMA_04G135900,0,0,0,0
gene:GLYMA_04G136000,236,219,369,457
gene:GLYMA_04G136100,0,0,29,57
gene:GLYMA_04G136200,79,9,165,15
gene:GLYMA_04G136300,0,0,26,2
gene:GLYMA_04G136400,0,0,0,2
gene:GLYMA_04G136500,0,0,0,0
gene:GLYMA_04G136600,30,4,100,8
gene:GLYMA_04G136700,13,9,18,10
gene:GLYMA_04G136800,0,0,0,0
gene:GLYMA_04G136900,0,0,0,0
gene:GLYMA_04G137000,6,52,8,67
gene:GLYMA_04G137100,0,65,0,65
gene:GLYMA_04G137200,0,4,0,4
gene:GLYMA_04G137300,0,0,5,15
gene:GLYMA_04G137400,0,0,7,26
gene:GLYMA_04G137500,0,0,0,0
gene:GLYMA_04G137600,9,5,20,5
gene:GLYMA_04G137700,0,0,0,0
gene:GLYMA_04G137800,7,33,9,33
gene:GLYMA_04G137900,1,2,1,2
gene:GLYMA_04G138000,0,1,0,1
gene:GLYMA_04G138100,0,0,1,23
gene:GLYMA_04G138200,0,0,1,10
gene:GLYMA_04G138300,20,61,33,87
gene:GLYMA_04G138400,0,0,0,0
gene:GLYMA_04G138500,50,41,59,45
gene:GLYMA_04G138600,7,27,9,38
gene:GLYMA_04G138700,0,0,0,0
gene:GLYMA_04G138800,0,0,0,0
gene:GLYMA_04G138900,1,2,1,2
gene:GLYMA_04G139000,0,0,1,15
gene:GLYMA_04G139100,0,0,0,0
gene:GLYMA_04G139200,38,36,60,59
gene:GLYMA_04G139300,0,2,0,2
gene:GLYMA_04G139400,12,297,18,366
gene:GLYMA_04G139500,0,0,0,6
gene:GLYMA_04G139600,0,1,0,1
gene:GLYMA_04G139700,0,0,8,16
gene:GLYMA_04G139800,0,0,0,0
gene:GLYMA_04G139900,11,6,54,27
gene:GLYMA_04G140000,0,0,0,0
gene:GLYMA_04G140100,7,39,10,63
gene:GLYMA_04G140200,0,0,3,5
gene:GLYMA_04G140300,0,0,5,16
gene:GLYMA_04G140400,39,157,59,315
gene:GLYMA_04G140500,0,0,9,6
