Groupe	taille moy du groupe (ac.a)	taille moy LJ	taille moy GM	taille moy LA	taille moy MT	taille moy PV
OG0017432	94.66666666666667	0	95.5	0	93.0	0
OG0017433	61.333333333333336	63.5	57.0	0	0	0
OG0017434	237.0	0	239.0	0	0	233.0
OG0017435	595.6666666666666	0	591.0	0	0	605.0
OG0017436	451.6666666666667	0	469.0	0	0	417.0
OG0017437	79.66666666666667	85.0	77.0	0	0	0
OG0017438	106.33333333333333	0	112.0	0	103.5	0
OG0017439	324.3333333333333	0	360.5	0	0	252.0
OG0017440	114.33333333333333	0	122.5	0	0	98.0
OG0017441	101.66666666666667	0	101.5	0	102.0	0
OG0017442	1607.0	0	1608.0	0	1644.0	1569.0
OG0017443	111.33333333333333	98.0	138.0	0	0	0
OG0017444	80.0	0	90.0	56.0	0	94.0
OG0017445	201.0	0	225.0	0	153.0	0
OG0017446	331.6666666666667	0	329.0	0	327.0	339.0
OG0017447	69.66666666666667	76.0	57.0	0	0	0
OG0017448	125.0	33.0	274.0	0	68.0	0
OG0017449	789.6666666666666	794.0	794.0	0	781.0	0
OG0017450	600.6666666666666	0	582.0	0	0	638.0
OG0017451	86.0	0	67.5	0	123.0	0
OG0017452	1638.3333333333333	0	1685.0	0	1623.0	1607.0
OG0017453	69.0	80.0	63.5	0	0	0
OG0017454	214.33333333333334	0	262.0	0	189.0	192.0
OG0017455	348.6666666666667	0	342.0	0	349.0	355.0
OG0017456	125.66666666666667	143.0	117.0	0	0	0
OG0017457	558.3333333333334	0	558.3333333333334	0	0	0
OG0017458	162.66666666666666	201.0	86.0	0	0	0
OG0017459	122.0	0	122.0	0	124.0	120.0
OG0017460	70.66666666666667	0	77.0	0	57.0	78.0
OG0017461	494.0	0	495.0	0	501.0	486.0
OG0017462	266.6666666666667	0	273.0	0	0	254.0
OG0017463	461.6666666666667	0	587.5	0	0	210.0
OG0017464	353.3333333333333	0	367.5	0	0	325.0
OG0017465	192.66666666666666	0	190.0	0	191.0	197.0
OG0017466	461.6666666666667	0	493.0	0	446.0	0
OG0017467	159.33333333333334	0	164.0	0	157.0	0
OG0017468	180.33333333333334	0	158.0	0	0	225.0
OG0017469	488.3333333333333	0	485.0	0	482.0	498.0
OG0017470	323.0	0	320.0	0	334.0	315.0
OG0017471	1338.0	0	1344.0	0	0	1335.0
OG0017472	117.66666666666667	0	90.0	0	160.0	103.0
OG0017473	818.3333333333334	0	821.0	0	814.0	820.0
OG0017474	118.0	0	118.5	0	0	117.0
OG0017475	220.0	0	220.0	0	219.0	221.0
OG0017476	101.66666666666667	0	102.0	0	0	101.0
OG0017477	120.66666666666667	0	63.0	149.0	0	150.0
OG0017478	721.6666666666666	0	720.0	0	724.0	721.0
OG0017479	182.33333333333334	0	179.0	0	189.0	0
OG0017480	263.6666666666667	0	258.5	0	0	274.0
OG0017481	518.3333333333334	0	518.0	0	519.0	518.0
OG0017482	179.66666666666666	0	199.0	0	0	170.0
OG0017483	156.0	0	157.0	0	0	154.0
OG0017484	194.0	0	197.0	0	0	188.0
OG0017485	256.3333333333333	0	260.0	0	245.0	264.0
OG0017486	494.3333333333333	0	510.0	0	0	463.0
OG0017487	157.0	0	157.0	0	0	157.0
OG0017488	290.3333333333333	0	289.5	0	0	292.0
OG0017489	216.33333333333334	0	156.0	0	117.0	376.0
OG0017490	122.33333333333333	0	127.0	0	113.0	0
OG0017491	226.66666666666666	247.0	186.0	0	0	0
OG0017492	764.0	0	761.0	0	768.0	763.0
OG0017493	202.33333333333334	0	209.5	0	0	188.0
OG0017494	188.0	0	183.0	0	194.0	187.0
OG0017495	311.0	341.0	295.0	0	0	297.0
OG0017496	244.33333333333334	0	236.0	0	240.0	257.0
OG0017497	157.0	0	140.0	0	165.5	0
OG0017498	303.3333333333333	0	304.0	0	0	302.0
OG0017499	205.33333333333334	0	245.5	0	0	125.0
OG0017500	287.3333333333333	0	289.0	0	284.0	289.0
OG0017501	64.33333333333333	45.0	87.0	0	61.0	0
OG0017502	537.6666666666666	0	531.0	0	0	541.0
OG0017503	403.0	366.0	422.0	0	0	421.0
OG0017504	94.66666666666667	0	106.0	0	107.0	71.0
OG0017505	113.33333333333333	0	167.0	0	86.5	0
OG0017506	79.33333333333333	63.0	87.5	0	0	0
OG0017507	157.0	0	156.5	0	0	158.0
OG0017508	334.6666666666667	324.0	356.0	0	0	0
OG0017509	513.6666666666666	0	514.0	0	0	513.5
OG0017510	195.33333333333334	0	195.5	0	0	195.0
OG0017511	170.66666666666666	142.0	228.0	0	0	0
OG0017512	113.0	0	111.0	0	114.0	0
OG0017513	219.33333333333334	0	219.0	0	0	220.0
OG0017514	300.0	303.0	297.0	0	300.0	0
OG0017515	193.0	0	179.0	224.0	176.0	0
OG0017516	98.66666666666667	0	101.0	0	94.0	0
OG0017517	533.3333333333334	0	534.0	0	532.0	534.0
OG0017518	450.3333333333333	0	450.0	0	0	450.5
OG0017519	507.6666666666667	0	507.0	0	509.0	507.0
OG0017520	316.3333333333333	0	309.5	0	0	330.0
OG0017521	290.3333333333333	0	288.0	0	291.0	292.0
OG0017522	219.0	0	217.0	0	220.0	220.0
OG0017523	593.6666666666666	632.0	572.0	0	0	577.0
OG0017524	525.6666666666666	0	521.0	0	535.0	0
OG0017525	92.33333333333333	0	97.5	0	0	82.0
OG0017526	320.6666666666667	0	317.0	0	328.0	0
OG0017527	55.0	50.0	56.0	0	59.0	0
OG0017528	487.3333333333333	0	488.0	0	486.0	488.0
OG0017529	166.66666666666666	0	180.0	0	160.0	0
OG0017530	128.0	0	101.0	0	0	141.5
OG0017531	164.66666666666666	176.0	159.0	0	0	0
OG0017532	175.66666666666666	0	175.0	0	0	177.0
OG0017533	129.0	118.0	134.5	0	0	0
OG0017534	134.0	0	197.0	0	120.0	85.0
OG0017535	345.3333333333333	0	345.3333333333333	0	0	0
OG0017536	166.66666666666666	0	166.0	0	171.0	163.0
OG0017537	170.66666666666666	0	171.0	0	173.0	168.0
OG0017538	164.0	138.0	82.0	0	272.0	0
OG0017539	131.33333333333334	89.0	131.0	0	174.0	0
OG0017540	232.66666666666666	0	279.5	0	0	139.0
OG0017541	608.6666666666666	0	590.0	0	639.0	597.0
OG0017542	287.0	0	285.5	0	290.0	0
OG0017543	116.33333333333333	0	82.0	0	133.5	0
OG0017544	81.33333333333333	74.0	85.0	0	0	0
OG0017545	253.33333333333334	0	265.0	234.0	0	261.0
OG0017546	258.6666666666667	255.0	264.0	0	0	257.0
OG0017547	160.0	100.0	219.0	161.0	0	0
OG0017548	479.0	0	478.0	481.0	0	478.0
OG0017549	399.0	402.0	393.0	0	0	0
OG0017550	449.0	0	483.0	478.0	0	386.0
OG0017551	66.66666666666667	65.0	69.0	0	66.0	0
OG0017552	669.0	668.0	670.0	0	0	669.0
OG0017553	224.0	0	192.0	0	0	288.0
OG0017554	242.33333333333334	280.5	166.0	0	0	0
OG0017555	549.3333333333334	0	535.0	0	551.0	562.0
OG0017556	179.33333333333334	0	179.0	0	0	180.0
OG0017557	137.66666666666666	0	137.5	0	0	138.0
OG0017558	80.33333333333333	0	73.0	0	84.0	0
OG0017559	70.66666666666667	72.0	71.0	0	69.0	0
OG0017560	174.33333333333334	0	162.0	182.0	0	179.0
OG0017561	238.0	0	238.5	0	0	237.0
OG0017562	260.6666666666667	0	259.0	0	266.0	257.0
OG0017563	89.66666666666667	0	52.0	0	127.0	90.0
OG0017564	95.66666666666667	64.0	153.0	0	70.0	0
OG0017565	297.0	298.0	298.0	0	0	295.0
OG0017566	306.6666666666667	366.0	277.0	0	0	0
OG0017567	264.3333333333333	0	261.0	0	266.0	0
OG0017568	155.66666666666666	0	154.0	0	157.0	156.0
OG0017569	181.66666666666666	0	184.0	0	181.0	180.0
OG0017570	160.0	0	157.0	0	166.0	0
OG0017571	240.66666666666666	0	248.0	0	228.0	246.0
OG0017572	427.3333333333333	457.0	407.0	0	0	418.0
OG0017573	444.3333333333333	0	452.0	0	471.0	410.0
OG0017574	227.0	221.0	230.0	0	0	0
OG0017575	406.0	372.0	446.0	400.0	0	0
OG0017576	372.0	308.0	500.0	0	0	0
OG0017577	287.3333333333333	0	287.0	289.0	0	286.0
OG0017578	224.66666666666666	243.0	188.0	0	0	0
OG0017579	285.0	0	295.0	0	271.0	289.0
OG0017580	78.33333333333333	119.0	62.0	0	0	54.0
OG0017581	326.6666666666667	330.0	328.0	0	0	322.0
OG0017582	85.33333333333333	0	89.0	0	78.0	0
OG0017583	305.3333333333333	0	307.0	0	302.0	0
OG0017584	496.0	0	495.0	0	0	498.0
OG0017585	192.0	0	192.0	0	0	0
OG0017586	88.66666666666667	82.0	102.0	0	0	0
OG0017587	130.33333333333334	0	128.0	0	128.0	135.0
OG0017588	814.0	815.0	816.0	0	0	811.0
OG0017589	128.0	122.0	140.0	0	0	0
OG0017590	330.6666666666667	375.5	241.0	0	0	0
OG0017591	94.0	0	88.5	0	0	105.0
OG0017592	112.0	112.0	112.0	0	0	112.0
OG0017593	156.66666666666666	0	66.0	0	202.0	0
OG0017594	295.0	291.0	297.0	0	0	297.0
OG0017595	155.33333333333334	0	159.0	0	0	148.0
OG0017596	528.3333333333334	0	525.5	0	0	534.0
OG0017597	492.0	0	507.0	0	0	462.0
OG0017598	125.0	134.0	125.0	0	0	116.0
OG0017599	116.33333333333333	103.5	142.0	0	0	0
OG0017600	72.0	45.0	126.0	0	0	0
OG0017601	440.3333333333333	0	443.0	0	439.0	439.0
OG0017602	147.33333333333334	0	148.0	0	148.0	146.0
OG0017603	79.0	80.0	80.0	0	0	77.0
OG0017604	118.0	0	117.0	0	0	120.0
OG0017605	301.6666666666667	0	346.0	0	280.0	279.0
OG0017606	189.0	172.0	197.5	0	0	0
OG0017607	208.33333333333334	254.0	201.0	0	0	170.0
OG0017608	38.666666666666664	0	38.5	0	0	39.0
OG0017609	65.0	63.0	51.0	0	0	81.0
OG0017610	341.6666666666667	0	341.0	0	0	342.0
OG0017611	141.0	0	148.5	0	0	126.0
OG0017612	286.6666666666667	0	257.0	0	302.0	301.0
OG0017613	307.6666666666667	0	316.0	0	303.0	304.0
OG0017614	375.0	0	398.0	0	363.5	0
OG0017615	210.0	209.0	212.0	0	0	209.0
OG0017616	82.66666666666667	34.0	122.0	0	92.0	0
OG0017617	83.0	0	73.0	0	0	103.0
OG0017618	737.6666666666666	0	746.0	0	747.0	720.0
OG0017619	295.0	0	292.0	0	0	301.0
OG0017620	51.666666666666664	60.0	58.0	0	0	37.0
OG0017621	353.0	0	353.0	0	0	353.0
OG0017622	333.3333333333333	0	362.0	0	320.0	318.0
OG0017623	390.6666666666667	332.0	508.0	0	0	0
OG0017624	181.33333333333334	0	188.0	0	0	178.0
OG0017625	311.0	0	307.0	0	316.0	310.0
OG0017626	167.33333333333334	0	167.0	0	168.0	167.0
OG0017627	273.6666666666667	283.0	255.0	0	0	0
OG0017628	81.66666666666667	0	82.0	0	0	81.0
OG0017629	91.33333333333333	0	91.0	0	91.0	92.0
OG0017630	291.6666666666667	0	327.5	0	0	220.0
OG0017631	167.66666666666666	0	70.0	0	216.5	0
OG0017632	83.66666666666667	0	79.0	0	0	86.0
OG0017633	901.6666666666666	0	910.0	0	0	897.5
OG0017634	277.0	277.0	277.0	0	0	0
OG0017635	95.66666666666667	0	93.0	0	0	101.0
OG0017636	453.3333333333333	0	452.0	0	449.0	459.0
OG0017637	142.0	145.0	140.5	0	0	0
OG0017638	107.33333333333333	110.0	106.0	0	0	0
OG0017639	155.33333333333334	0	154.0	0	158.0	154.0
OG0017640	135.33333333333334	0	129.0	0	0	148.0
OG0017641	571.3333333333334	576.0	567.0	0	571.0	0
OG0017642	55.666666666666664	40.0	59.0	0	68.0	0
OG0017643	366.6666666666667	0	370.0	0	360.0	370.0
OG0017644	278.0	0	279.0	0	0	276.0
OG0017645	329.0	0	344.0	0	0	321.5
OG0017646	222.66666666666666	0	224.5	0	219.0	0
OG0017647	99.66666666666667	103.0	93.0	0	0	0
OG0017648	60.333333333333336	0	66.5	0	0	48.0
OG0017649	172.66666666666666	173.0	172.0	0	173.0	0
OG0017650	626.3333333333334	668.0	607.0	0	0	604.0
OG0017651	132.66666666666666	0	156.0	0	0	86.0
OG0017652	119.33333333333333	46.0	161.0	0	0	151.0
OG0017653	140.66666666666666	0	143.5	0	0	135.0
OG0017654	468.6666666666667	0	469.0	0	458.0	479.0
OG0017655	118.66666666666667	124.0	116.0	0	0	0
OG0017656	291.3333333333333	0	293.0	0	289.0	292.0
OG0017657	357.6666666666667	331.0	327.0	0	0	415.0
OG0017658	235.33333333333334	0	237.0	237.0	0	232.0
OG0017659	740.3333333333334	0	784.0	690.0	0	747.0
OG0017660	112.0	0	113.0	0	110.0	113.0
OG0017661	95.0	0	123.0	0	81.0	0
OG0017662	193.0	164.0	251.0	0	0	0
OG0017663	156.66666666666666	0	137.0	0	0	196.0
OG0017664	178.66666666666666	0	172.0	0	182.0	182.0
OG0017665	131.0	125.0	134.0	0	134.0	0
OG0017666	123.66666666666667	77.0	182.0	0	112.0	0
OG0017667	178.0	178.0	178.0	0	0	0
OG0017668	152.33333333333334	0	154.5	0	0	148.0
OG0017669	120.33333333333333	0	76.0	0	142.5	0
OG0017670	79.33333333333333	0	79.0	0	80.0	79.0
OG0017671	67.0	42.0	117.0	0	0	0
OG0017672	130.33333333333334	0	126.5	0	0	138.0
OG0017673	173.66666666666666	0	112.0	0	204.5	0
OG0017674	240.0	0	244.0	0	0	232.0
OG0017675	64.66666666666667	38.0	78.0	0	0	78.0
OG0017676	122.33333333333333	0	121.0	0	125.0	121.0
OG0017677	133.66666666666666	0	131.0	0	0	135.0
OG0017678	229.0	270.0	189.0	0	0	228.0
OG0017679	324.0	0	326.0	0	326.0	320.0
OG0017680	127.66666666666667	0	123.5	0	0	136.0
OG0017681	149.33333333333334	0	153.0	160.0	0	135.0
OG0017682	311.3333333333333	214.0	359.0	0	361.0	0
OG0017683	73.33333333333333	0	72.5	0	0	75.0
OG0017684	211.0	174.0	382.0	0	77.0	0
OG0017685	104.33333333333333	87.0	119.0	0	107.0	0
OG0017686	545.6666666666666	0	532.0	0	573.0	0
OG0017687	431.6666666666667	463.0	461.0	0	0	371.0
OG0017688	252.33333333333334	0	268.0	242.0	0	247.0
OG0017689	86.33333333333333	53.0	77.0	0	129.0	0
OG0017690	84.66666666666667	83.0	89.0	0	82.0	0
OG0017691	65.0	0	66.0	0	63.0	66.0
OG0017692	456.3333333333333	0	447.0	0	465.0	457.0
OG0017693	78.33333333333333	0	75.0	0	83.0	77.0
OG0017694	130.0	0	131.5	0	0	127.0
OG0017695	487.6666666666667	0	498.0	0	481.0	484.0
OG0017696	300.3333333333333	0	273.0	0	289.0	339.0
OG0017697	192.0	0	190.0	0	0	196.0
OG0017698	574.3333333333334	576.0	573.0	0	574.0	0
OG0017699	115.66666666666667	111.5	124.0	0	0	0
OG0017700	246.33333333333334	0	246.0	0	0	247.0
OG0017701	202.0	211.0	136.0	0	259.0	0
OG0017702	91.0	102.0	68.0	0	103.0	0
OG0017703	219.66666666666666	0	220.0	0	220.0	219.0
OG0017704	586.0	0	611.0	0	0	536.0
OG0017705	167.33333333333334	0	186.0	0	130.0	0
OG0017706	135.66666666666666	0	133.5	0	0	140.0
OG0017707	131.0	0	142.0	0	125.5	0
OG0017708	188.0	134.0	211.0	0	219.0	0
OG0017709	238.33333333333334	0	233.5	0	0	248.0
OG0017710	167.66666666666666	0	192.0	0	78.0	233.0
OG0017711	621.6666666666666	0	615.0	0	630.0	620.0
OG0017712	343.0	0	344.0	0	0	341.0
OG0017713	99.0	111.0	77.0	109.0	0	0
OG0017714	213.0	223.0	193.0	0	0	0
OG0017715	127.66666666666667	0	125.0	0	0	133.0
OG0017716	169.0	0	161.0	0	185.0	161.0
OG0017717	229.33333333333334	0	228.5	0	0	231.0
OG0017718	369.0	0	369.0	0	371.0	367.0
OG0017719	119.0	0	116.0	0	126.0	115.0
OG0017720	173.33333333333334	0	272.0	0	152.0	96.0
OG0017721	139.0	139.0	139.0	0	0	139.0
OG0017722	368.0	347.0	377.0	0	380.0	0
OG0017723	161.66666666666666	0	160.0	0	0	162.5
OG0017724	99.66666666666667	83.0	101.0	0	0	115.0
OG0017725	67.66666666666667	0	60.0	0	71.5	0
OG0017726	191.33333333333334	0	241.0	0	178.0	155.0
OG0017727	77.33333333333333	0	78.0	0	76.0	78.0
OG0017728	128.66666666666666	151.0	84.0	0	0	0
OG0017729	77.0	0	75.0	0	81.0	0
OG0017730	84.66666666666667	0	90.5	0	73.0	0
OG0017731	246.66666666666666	0	246.0	0	249.0	245.0
OG0017732	119.66666666666667	116.0	127.0	0	0	0
OG0017733	553.3333333333334	0	554.0	0	551.0	555.0
OG0017734	201.0	0	211.0	0	196.0	0
OG0017735	152.66666666666666	0	163.0	0	144.0	151.0
OG0017736	506.0	505.0	503.0	0	510.0	0
OG0017737	384.0	0	383.0	0	386.0	383.0
OG0017738	90.33333333333333	68.0	79.0	0	124.0	0
OG0017739	301.0	0	297.0	0	310.0	296.0
OG0017740	528.3333333333334	0	534.0	0	0	517.0
OG0017741	211.0	0	198.0	0	0	237.0
OG0017742	445.3333333333333	0	437.0	0	450.0	449.0
OG0017743	499.0	463.0	518.0	0	0	516.0
OG0017744	412.3333333333333	0	416.0	0	407.0	414.0
OG0017745	579.0	546.0	592.0	0	0	599.0
OG0017746	121.33333333333333	111.0	142.0	0	0	0
OG0017747	401.3333333333333	402.0	400.0	0	402.0	0
OG0017748	93.33333333333333	0	97.0	74.0	109.0	0
OG0017749	249.33333333333334	0	264.0	0	257.0	227.0
OG0017750	329.6666666666667	0	332.0	0	0	325.0
OG0017751	364.6666666666667	0	383.0	0	339.0	372.0
OG0017752	721.3333333333334	0	722.0	0	0	720.0
OG0017753	437.0	298.0	506.5	0	0	0
OG0017754	192.66666666666666	199.0	180.0	0	0	0
OG0017755	133.66666666666666	164.0	118.5	0	0	0
OG0017756	255.0	0	255.0	0	0	255.0
OG0017757	68.66666666666667	0	68.0	0	69.0	69.0
OG0017758	140.33333333333334	0	145.0	0	127.0	149.0
OG0017759	244.0	0	244.0	0	244.0	244.0
OG0017760	324.3333333333333	0	311.0	0	352.0	310.0
OG0017761	291.6666666666667	0	293.0	0	293.0	289.0
OG0017762	669.3333333333334	662.0	689.0	0	0	657.0
OG0017763	80.33333333333333	0	54.0	0	85.0	102.0
OG0017764	219.66666666666666	0	221.0	0	0	217.0
OG0017765	114.66666666666667	0	116.0	0	114.0	0
OG0017766	146.33333333333334	0	145.0	0	149.0	0
OG0017767	182.33333333333334	57.0	142.0	0	348.0	0
OG0017768	185.66666666666666	0	167.0	0	213.0	177.0
OG0017769	294.3333333333333	0	318.0	0	318.0	247.0
OG0017770	312.6666666666667	0	313.0	0	0	312.0
OG0017771	208.66666666666666	0	196.0	0	0	234.0
OG0017772	360.3333333333333	0	364.0	0	358.0	359.0
OG0017773	252.66666666666666	0	252.0	0	254.0	252.0
OG0017774	323.0	222.0	373.5	0	0	0
OG0017775	84.66666666666667	0	86.5	0	81.0	0
OG0017776	85.0	0	88.0	0	0	79.0
OG0017777	129.66666666666666	0	96.0	73.0	220.0	0
OG0017778	164.66666666666666	0	177.0	0	0	158.5
OG0017779	330.0	0	331.0	0	0	328.0
OG0017780	173.66666666666666	0	171.0	0	179.0	0
OG0017781	205.0	192.0	201.0	0	222.0	0
OG0017782	166.33333333333334	0	167.0	0	166.0	166.0
OG0017783	492.0	0	479.0	0	478.0	519.0
OG0017784	215.66666666666666	0	59.0	0	0	294.0
OG0017785	173.0	0	165.0	0	0	189.0
OG0017786	496.6666666666667	497.0	496.0	0	497.0	0
OG0017787	123.0	54.0	159.0	156.0	0	0
OG0017788	463.0	223.0	582.0	0	584.0	0
OG0017789	157.0	0	166.0	0	143.0	162.0
OG0017790	79.0	0	76.0	0	85.0	0
OG0017791	253.0	352.0	189.0	0	0	218.0
OG0017792	142.0	0	152.5	0	0	121.0
OG0017793	251.66666666666666	0	248.0	0	0	259.0
OG0017794	269.0	0	269.0	0	269.0	269.0
OG0017795	94.0	0	101.0	0	0	90.5
OG0017796	208.66666666666666	0	246.0	0	162.0	218.0
OG0017797	171.0	0	163.0	0	0	187.0
OG0017798	139.0	143.0	137.0	0	0	0
OG0017799	148.0	0	151.0	0	143.0	150.0
OG0017800	261.3333333333333	0	264.0	0	265.0	255.0
OG0017801	79.33333333333333	0	84.0	0	86.0	68.0
OG0017802	75.33333333333333	0	91.0	50.0	85.0	0
OG0017803	172.33333333333334	0	175.0	0	0	171.0
OG0017804	352.6666666666667	0	300.0	0	0	458.0
OG0017805	610.0	0	648.0	0	0	591.0
OG0017806	405.6666666666667	0	408.0	0	0	404.5
OG0017807	621.6666666666666	0	627.0	0	618.0	620.0
OG0017808	456.0	326.0	415.0	0	627.0	0
OG0017809	71.66666666666667	71.0	73.0	0	0	0
OG0017810	241.0	0	231.0	0	0	261.0
OG0017811	199.33333333333334	0	207.0	0	195.0	196.0
OG0017812	190.66666666666666	110.0	309.0	0	153.0	0
OG0017813	102.33333333333333	0	89.0	109.0	0	0
OG0017814	151.66666666666666	0	151.0	0	0	152.0
OG0017815	64.66666666666667	0	51.0	0	92.0	0
OG0017816	140.66666666666666	0	132.5	0	0	157.0
OG0017817	763.0	0	761.0	0	776.0	752.0
OG0017818	69.66666666666667	54.0	101.0	0	0	0
OG0017819	432.6666666666667	0	417.0	0	427.0	454.0
OG0017820	464.6666666666667	319.0	456.0	0	0	619.0
OG0017821	321.0	0	321.0	0	321.0	321.0
OG0017822	613.6666666666666	0	613.0	0	0	614.0
OG0017823	66.0	0	69.0	53.0	0	76.0
OG0017824	212.0	0	217.0	0	0	209.5
OG0017825	375.0	0	374.0	0	375.0	376.0
OG0017826	138.66666666666666	0	144.0	0	0	128.0
OG0017827	173.66666666666666	0	170.0	0	175.5	0
OG0017828	203.33333333333334	74.0	268.0	0	0	0
OG0017829	99.33333333333333	86.0	76.0	0	136.0	0
OG0017830	110.0	0	110.0	0	114.0	106.0
OG0017831	222.0	0	195.0	235.5	0	0
OG0017832	264.0	0	98.0	347.0	0	0
OG0017833	598.0	0	543.0	0	625.0	626.0
OG0017834	126.33333333333333	0	125.5	0	0	128.0
OG0017835	181.0	0	191.0	0	0	176.0
OG0017836	318.0	0	337.0	333.0	0	284.0
OG0017837	428.6666666666667	0	467.0	0	452.0	367.0
OG0017838	116.33333333333333	120.0	115.0	0	0	114.0
OG0017839	499.6666666666667	0	503.5	0	0	492.0
OG0017840	124.66666666666667	0	93.0	0	0	188.0
OG0017841	106.66666666666667	0	82.0	0	119.0	0
OG0017842	1105.3333333333333	0	1106.0	0	1106.0	1104.0
OG0017843	153.66666666666666	0	144.0	0	175.0	142.0
OG0017844	92.66666666666667	0	37.0	0	120.5	0
OG0017845	259.3333333333333	318.0	230.0	0	0	0
OG0017846	221.33333333333334	0	219.0	0	223.0	222.0
OG0017847	94.0	71.0	105.5	0	0	0
OG0017848	192.0	98.0	380.0	0	0	0
OG0017849	270.3333333333333	0	284.0	0	0	243.0
OG0017850	68.0	0	70.0	0	64.0	0
OG0017851	40.666666666666664	0	31.0	0	60.0	0
OG0017852	199.0	0	196.5	0	0	204.0
OG0017853	129.66666666666666	0	132.0	0	0	125.0
OG0017854	76.0	0	67.0	0	76.0	85.0
OG0017855	100.66666666666667	0	116.0	0	70.0	0
OG0017856	873.0	0	876.0	0	867.0	876.0
OG0017857	589.3333333333334	0	589.0	0	589.0	590.0
OG0017858	144.33333333333334	0	141.5	0	0	150.0
OG0017859	419.6666666666667	0	412.0	0	433.0	414.0
OG0017860	58.0	0	64.0	0	55.0	0
OG0017861	272.0	252.0	281.0	0	0	283.0
OG0017862	94.33333333333333	0	92.0	0	98.0	93.0
OG0017863	274.0	0	276.0	0	273.0	0
OG0017864	56.0	40.0	75.0	0	53.0	0
OG0017865	270.0	299.0	212.0	0	0	0
OG0017866	78.0	0	80.0	50.0	104.0	0
OG0017867	106.66666666666667	0	110.0	0	105.0	0
OG0017868	169.66666666666666	0	170.5	0	0	168.0
OG0017869	105.66666666666667	86.0	145.0	0	0	0
OG0017870	72.33333333333333	102.0	57.5	0	0	0
OG0017871	288.6666666666667	283.0	292.0	0	0	291.0
OG0017872	119.66666666666667	0	82.0	0	82.0	195.0
OG0017873	90.33333333333333	121.0	82.0	0	0	68.0
OG0017874	69.0	0	69.0	0	0	69.0
OG0017875	254.0	251.0	256.0	255.0	0	0
OG0017876	236.66666666666666	237.0	236.0	0	237.0	0
OG0017877	370.6666666666667	0	364.0	0	388.0	360.0
OG0017878	677.0	630.0	701.0	0	0	700.0
OG0017879	93.66666666666667	98.0	85.0	0	0	0
OG0017880	160.0	0	108.5	0	0	263.0
OG0017881	705.0	0	705.0	0	705.0	705.0
OG0017882	87.66666666666667	0	88.0	0	0	87.0
OG0017883	508.6666666666667	0	506.0	0	532.0	488.0
OG0017884	57.333333333333336	53.5	65.0	0	0	0
OG0017885	662.6666666666666	0	620.0	0	0	684.0
OG0017886	502.3333333333333	0	417.0	0	543.0	547.0
OG0017887	229.0	228.0	228.0	0	0	231.0
OG0017888	317.3333333333333	0	329.0	0	0	311.5
OG0017889	326.3333333333333	207.0	386.0	0	0	0
OG0017890	871.0	0	875.0	0	879.0	859.0
OG0017891	280.0	0	281.0	0	280.0	279.0
OG0017892	84.66666666666667	69.0	116.0	0	0	0
OG0017893	155.33333333333334	0	154.0	0	159.0	153.0
OG0017894	632.0	0	631.0	0	629.0	636.0
OG0017895	1612.6666666666667	1608.0	1613.0	0	0	1617.0
OG0017896	533.3333333333334	0	535.0	0	538.0	527.0
OG0017897	313.3333333333333	0	323.0	0	0	308.5
OG0017898	604.0	0	493.0	0	685.0	634.0
OG0017899	1231.6666666666667	0	1254.0	0	1249.0	1192.0
OG0017900	444.6666666666667	0	443.0	0	449.0	442.0
OG0017901	127.66666666666667	0	118.0	0	132.5	0
OG0017902	75.0	0	75.0	0	0	0
OG0017903	460.3333333333333	458.0	462.0	461.0	0	0
OG0017904	1031.6666666666667	1028.0	1037.0	0	0	1030.0
OG0017905	108.0	0	109.5	0	0	105.0
OG0017906	186.66666666666666	168.0	97.0	0	295.0	0
OG0017907	134.0	0	132.5	0	0	137.0
OG0017908	126.66666666666667	0	126.5	0	0	127.0
OG0017909	431.6666666666667	360.0	465.0	0	470.0	0
OG0017910	70.0	0	66.0	0	72.0	0
OG0017911	226.33333333333334	0	230.0	0	223.0	226.0
OG0017912	269.6666666666667	0	273.0	270.0	0	266.0
OG0017913	147.33333333333334	0	152.5	0	0	137.0
OG0017914	107.33333333333333	0	107.0	0	0	108.0
OG0017915	59.666666666666664	0	62.0	0	55.0	0
OG0017916	213.66666666666666	168.0	147.0	0	0	326.0
OG0017917	63.0	51.0	69.0	0	0	69.0
OG0017918	90.66666666666667	94.0	83.0	0	0	95.0
OG0017919	997.3333333333334	0	994.0	0	0	1004.0
OG0017920	443.0	0	448.0	457.0	424.0	0
OG0017921	283.0	0	276.0	0	0	297.0
OG0017922	191.0	191.0	191.0	0	0	0
OG0017923	33.0	0	33.0	0	0	33.0
OG0017924	134.0	144.0	137.0	0	121.0	0
OG0017925	335.6666666666667	334.0	337.0	0	336.0	0
OG0017926	357.0	0	357.0	0	357.0	357.0
OG0017927	216.0	0	217.0	0	0	214.0
OG0017928	646.0	0	640.0	0	653.0	645.0
OG0017929	219.33333333333334	0	213.5	0	0	231.0
OG0017930	727.6666666666666	0	697.0	0	800.0	686.0
OG0017931	193.0	153.0	234.0	0	192.0	0
OG0017932	79.66666666666667	0	79.5	0	0	80.0
OG0017933	159.33333333333334	0	164.5	0	149.0	0
OG0017934	598.6666666666666	0	609.0	0	601.0	586.0
OG0017935	382.0	376.0	378.0	0	392.0	0
